AMIE,NOMBRE,PROVINCIA,CANTON,LAT,LON,MD,M,JE
09H02660,UNIDAD EDUCATIVA LUIS ENRIQUE MORALES ALFARO,GUAYAS,GUAYAQUIL,-2.20675894441,-80.0704038385,5836.520000000001,3056,0.0
09H02713,ESCUELA DE EDUCACION BASICA FISCAL EFREN AVILES PINO,GUAYAS,GUAYAQUIL,-2.04004441657,-79.9825051822,2918.2600000000007,1528,0.0
09H02719,UNIDAD EDUCATIVA FISCAL ALFREDO PORTALUPPI VELÁSQUEZ,GUAYAS,GUAYAQUIL,-2.06971685312,-79.9314663454,5836.520000000001,3056,5748.0
09H02759,UNIDAD EDUCATIVA FISCAL VICENTE DE PIEDRAHITA CARBO,GUAYAS,GUAYAQUIL,-2.0451022855,-79.9424688674,5836.520000000001,3056,5748.0
09H02764,UNIDAD EDUCATIVA FISCAL MODESTO WOLF PASAGUAY,GUAYAS,GUAYAQUIL,-2.02480563079,-79.9511562339,2918.2600000000007,1528,0.0
09H02770,CENTRO DE EDUCACION INICIAL CESAR ANDRADE CORDERO,GUAYAS,GUAYAQUIL,-2.09279780306,-79.9132438104,17509.560000000005,9168,5748.0
09H02775,UNIDAD EDUCATIVA FISCAL CARLOS JULIO AROSEMENA TOLA,GUAYAS,GUAYAQUIL,-2.07313442207,-79.9331330595,5836.520000000001,3056,0.0
09H02782,ESCUELA DE EDUCACION BASICA FISCAL ISIDRO AYORA CUEVA,GUAYAS,GUAYAQUIL,-2.07067208478,-79.9340258969,11673.040000000003,6112,0.0
09H02815,UNIDAD EDUCATIVA  FISCAL 24 DE SEPTIEMBRE,GUAYAS,GUAYAQUIL,-2.57925401806,-80.0044637236,5836.520000000001,3056,5748.0
09H02816,UNIDAD EDUCATIVA FISCAL “JUAN LEÓN MERA”,GUAYAS,GUAYAQUIL,-2.82565349634,-80.1371837993,5836.520000000001,3056,5748.0
09H02826,ESCUELA DE EDUCACIÓN BÁSICA FISCAL NICOLAS AUGUSTO GONZALEZ,GUAYAS,GUAYAQUIL,-2.73980964467,-79.9080921316,5836.520000000001,3056,5748.0
09H02827,ESCUELA DE EDUCACIÓN BÁSICA FISCAL CACIQUE TUMBALA,GUAYAS,GUAYAQUIL,-2.73630852518,-79.9115755851,5836.520000000001,3056,0.0
09H02830,UNIDAD EDUCATIVA FISCAL AMÉRICA,GUAYAS,GUAYAQUIL,-2.94773839032,-80.1394569785,5836.520000000001,3056,0.0
09H02842,UNIDAD EDUCATIVA TENGUEL SARAGURO,GUAYAS,GUAYAQUIL,-2.99215562751,-79.7873366436,23346.080000000005,12224,0.0
09H02844,MARIA MONTESSORI,GUAYAS,GUAYAQUIL,-2.99618462028,-79.7891826155,5836.520000000001,3056,5748.0
09H02852,UNIDAD EDUCATIVA TEODORO WOLF,GUAYAS,ALFREDO BAQUERIZO MORENO,-1.89426435921,-79.5538868076,5836.520000000001,3056,5748.0
09H02876,UNIDAD EDUCATIVA CINCO DE JUNIO,GUAYAS,ALFREDO BAQUERIZO MORENO,-1.95132963727,-79.5911526196,5836.520000000001,3056,0.0
09H02891,UNIDAD EDUCATIVA SABINO EIPACIO ROSALES PANCHANA,GUAYAS,BALAO,-2.90522634347,-79.8115714385,14591.300000000003,7640,0.0
09H02892,ESCUELA DE EDUCACIÓN BASICA DOCE DE OCTUBRE,GUAYAS,BALAO,-2.90527523902,-79.7083048823,8754.780000000002,4584,5748.0
09H02910,ESCUELA DE EDUCACION BASICA JOAQUIN GALLEGOS LARA,GUAYAS,BALAO,-2.91868304174,-79.7674933051,5836.520000000001,3056,0.0
09H02950,ESCUELA DE EDUCACION BASICA CLEMENTINA TRIVIÑO DE UNDA,GUAYAS,BALZAR,-1.36873673621,-79.8977740177,5836.520000000001,3056,0.0
09H02967,ESCUELA DE EDUCACION BASICA DIECINUEVE DE MAYO,GUAYAS,BALZAR,-1.37337184475,-79.9059326858,11673.040000000003,6112,0.0
09H03017,ESPERANZA CAPUTI OLVERA,GUAYAS,BALZAR,-1.36659794026,-79.9086680025,8754.780000000002,4584,0.0
09H03030,ESCUELA DE EDUCACIÓN BÁSICA SINALOA,GUAYAS,BALZAR,-1.35856268953,-79.9026409336,8754.780000000002,4584,5748.0
09H03053,ESCUELA DE EDUCACION BASICA PABLO NIVELA CARRIEL,GUAYAS,BALZAR,-1.3645332215,-79.9035999093,11673.040000000003,6112,5748.0
09H03070,ESCUELA DE EDUCACION BASICA VICTOR MANUEL RENDON,GUAYAS,BALZAR,-1.36592556583,-79.9021253075,11673.040000000003,6112,0.0
09H03076,ESCUELA DE EDUCACION BASICA ELOY ALFARO,GUAYAS,BALZAR,-1.18837106672,-79.7572708611,5836.520000000001,3056,0.0
09H03098,ESCUELA DE EDUCACION BASICA RUMIÑAHUI,GUAYAS,COLIMES,-1.55339143128,-80.0420403785,2918.2600000000007,1528,5748.0
09H03099,ESCUELA DE EDUCACION BASICA UNION Y PROGRESO,GUAYAS,COLIMES,-1.59100322885,-79.9647912691,8754.780000000002,4584,0.0
09H03124,ESCUELA DE EDUCACION BASICA EUGENIO ESPEJO,GUAYAS,COLIMES,-1.54644872917,-80.0127942756,5836.520000000001,3056,0.0
09H03159,ESCUELA DE EDUCACION BASICA MARIETA ESCOBAR GAVILANEZ,GUAYAS,COLIMES,-1.54752443239,-80.0111758194,8754.780000000002,4584,5748.0
09H03174,UNIDAD EDUCATIVA SAN JACINTO,GUAYAS,COLIMES,-1.6208980805,-79.9978104048,8754.780000000002,4584,5748.0
09H03198,ESCUELA DE EDUCACION BASICA MARINA GALLARDO,GUAYAS,DAULE,-2.05410703383,-79.8820712642,8754.780000000002,4584,5748.0
08H01275,UNIDAD EDUCATIVA  ATACAMES,ESMERALDAS,ATACAMES,0.867317776744,-79.855564916,11673.040000000003,6112,5748.0
09H03247,ESCUELA DE EDUCACION BASICA ELOY ALFARO,GUAYAS,DAULE,-1.86744398837,-79.9848690625,11673.040000000003,6112,0.0
09H03252,ESCUELA DE EDUCACIÓN BÁSICA ETELVINA CARBO PLAZA,GUAYAS,DAULE,-1.85599724863,-79.9782859368,8754.780000000002,4584,0.0
09H03253,ESCUELA DE EDUCACION BASICA DR JOSE MARIA CARBO AGUIRRE,GUAYAS,DAULE,-1.85414377323,-79.9798512584,2918.2600000000007,1528,5748.0
09H03256,ESCUELA DE EDUCACIÓN BÁSICA LUIS MIGUEL VELASCO NAVARRO,GUAYAS,DAULE,-1.84258525097,-79.9991772816,5836.520000000001,3056,0.0
09H03280,ESCUELA DE EDUCACIÓN BÁSICA 26 DE NOVIEMBRE,GUAYAS,DAULE,-1.85431723573,-79.9826020981,2918.2600000000007,1528,0.0
09H03317,ESCUELA DE EDUCACIÓN BÁSICA JOSE JOAQUIN DE OLMEDO,GUAYAS,DAULE,-1.88678964415,-79.9342975784,5836.520000000001,3056,5748.0
09H03323,ESCUELA DE EDUCACION BASICA CINCO  DE MAYO,GUAYAS,DAULE,-1.87121334559,-79.8771225056,5836.520000000001,3056,5748.0
09H03325,ESCUELA DE EDUCACION BASICA ENRIUR,GUAYAS,DAULE,-1.83833597909,-79.8962102581,2918.2600000000007,1528,5748.0
09H03361,UNIDAD EDUCATIVA PLAN INTERNACIONAL,GUAYAS,DAULE,-1.78038031805,-79.909801316,5836.520000000001,3056,0.0
09H03363,UNIDAD EDUCATIVA MATILDE HIDALGO DE PROCEL,GUAYAS,SALITRE,-1.78363375263,-79.9066367398,5836.520000000001,3056,0.0
09H03371,ESCUELA DE EDUCACIÓN BÁSICA PADRE JUAN DE VELASCO,GUAYAS,DAULE,-1.78491098763,-79.9078479415,5836.520000000001,3056,0.0
09H03387,ESCUELA DE EDUCACION BASICA ISMAEL PÉREZ PAZMIÑO,GUAYAS,DAULE,-1.80123216925,-80.0239580608,5836.520000000001,3056,5748.0
09H03397,UNIDAD EDUCATIVA ROSA OLGA VILLACRES LOZANO,GUAYAS,DAULE,-1.79271020417,-80.0059110998,11673.040000000003,6112,0.0
09H03405,UNIDAD EDUCATIVA MANUELA CAÑIZARES,GUAYAS,LOMAS DE SARGENTILLO,-1.87891555097,-80.0852477849,14591.300000000003,7640,0.0
09H03407,ESCUELA DE EDUCACION BASICA CIUDAD DE AZOGUES,GUAYAS,LOMAS DE SARGENTILLO,-1.87246014695,-80.0919040144,5836.520000000001,3056,0.0
09H03430,ESCUELA DE EDUCACION BASICA LUIS FELIPE BORJA ,GUAYAS,DAULE,-1.96059650497,-79.9685503903,2918.2600000000007,1528,0.0
09H03432,ESCUELA DE EDUCACION BASICA 4 DE OCTUBRE,GUAYAS,DAULE,-1.9919292063,-79.8699677955,5836.520000000001,3056,0.0
09H03443,UNIDAD EDUCATIVA VICTORIA TORRES DE NEIRA,GUAYAS,DAULE,-2.01365113557,-79.9426690264,5836.520000000001,3056,0.0
07H00496,ESCUELA DE EDUCACIÓN BÁSICA ODALIA  ARÁUZ,EL ORO,ATAHUALPA,-3.47255558104,-79.7334721907,5836.520000000001,3056,5748.0
09H03454,ESCUELA DE EDUCACION BASICA FISCAL GUILLERMO DAVIS,GUAYAS,DURAN,-2.17055628252,-79.8435228897,5836.520000000001,3056,5748.0
09H03459,ESCUELA DE EDUCACION BASICA FISCAL BRONISLAW WIERDAK FERAUD,GUAYAS,DURAN,-2.15636675133,-79.8252865271,5836.520000000001,3056,5748.0
09H03467,ESCUELA DE EDUCACION BASICA FISCAL DANIEL TORRES PONCE,GUAYAS,DURAN,-2.26686659841,-79.8269839447,2918.2600000000007,1528,0.0
09H03496,ESCUELA DE EDUCACION BASICA FISCAL RINA ORTIZ DE BUCARAM,GUAYAS,DURAN,-2.15732181767,-79.8420313806,5836.520000000001,3056,5748.0
09H03514,ESCUELA DE EDUCACION BASICA FISCAL 16 DE OCTUBRE,GUAYAS,DURAN,-2.17860740186,-79.8563115015,8754.780000000002,4584,5748.0
09H03517,ESCUELA DE EDUCACION BASICA FISCAL JOSE DURAN MARISTANY,GUAYAS,DURAN,-2.18184449465,-79.8548074901,5836.520000000001,3056,0.0
09H03530,ESCUELA DE EDUCACION BASICA FISCAL MARIA TERESA SOLA DE ESTRADA,GUAYAS,DURAN,-2.15483570025,-79.8320080668,5836.520000000001,3056,0.0
09H03534,ESCUELA DE EDUCACION BASICA FISCAL GUSTAVO LEMUS RAMIREZ,GUAYAS,DURAN,-2.16413976836,-79.8418392871,11673.040000000003,6112,0.0
09H03537,ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE BABAHOYO,GUAYAS,DURAN,-2.1603770274,-79.8369277055,11673.040000000003,6112,0.0
09H03538,ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE ZAMORA,GUAYAS,DURAN,-2.16892184534,-79.8351507183,17509.560000000005,9168,0.0
09H03551,SIMON BOLIVAR,GUAYAS,DURAN,-2.17302952379,-79.8136879262,2918.2600000000007,1528,0.0
09H03554,ESCUELA DE EDUCACION BASICA FISCAL LUIS SANCHEZ BORJA,GUAYAS,DURAN,-2.16033273019,-79.8258517264,5836.520000000001,3056,5748.0
09H03590,ESCUELA DE EDUCACION BASICA CARLOS JULIO PEREZ PERASSO,GUAYAS,DURAN,-2.16868711131,-79.8013913633,8754.780000000002,4584,5748.0
09H03601,ESCUELA DE EDUCACION BASICA FISCAL VICTOR MURILLO SOTO,GUAYAS,DURAN,-2.14846913204,-79.8351430921,5836.520000000001,3056,5748.0
09H03605,ESCUELA DE EDUCACION BASICA FISCAL GONZALO BENITEZ GOMEZ,GUAYAS,DURAN,-2.17120234084,-79.8022255629,11673.040000000003,6112,0.0
09H03672,ESCUELA DE EDUCACION BASICA FISCAL IVAN GALLEGOS DOMINGUEZ,GUAYAS,DURAN,-2.17640643501,-79.8462143161,5836.520000000001,3056,5748.0
09H03690,UNIDAD EDUCATIVA FISCAL  ARTURO MUNIZAGA PALACIOS,GUAYAS,DURAN,-2.3101678997,-79.7345203495,5836.520000000001,3056,0.0
09H03697,ESCUELA DE EDUCACION BASICA FISCAL ABDON CALDERON MUÑOZ,GUAYAS,DURAN,-2.16909379827,-79.8248008304,8754.780000000002,4584,0.0
09H03708,ESCUELA DE EDUCACION BASICA FICAL PABLO SANDIFORD AMADOR,GUAYAS,DURAN,-2.16883761462,-79.8463978188,8754.780000000002,4584,0.0
09H03730,ESCUELA DE EDUCACION BASICA FISCAL SANTIAGO REWOOD,GUAYAS,DURAN,-2.1718208485,-79.8195961133,11673.040000000003,6112,5748.0
09H03769,ESCUELA DE EDUCACION BASICA 2 DE MAYO,GUAYAS,EL EMPALME,-1.04585842969,-79.6336849014,11673.040000000003,6112,0.0
09H03791,UNIDAD EDUCATIVA  29 DE SEPTIEMBRE,GUAYAS,EL EMPALME,-1.04105278212,-79.6478124589,11673.040000000003,6112,5748.0
09H03793,ESCUELA DE EDUCACION BASICA ISABEL MARIA LUQUE DE PONCE,GUAYAS,EL EMPALME,-1.05626317032,-79.6412553305,11673.040000000003,6112,0.0
09H03797,ESCUELA DE EDUCACION BASICA UNION EMPALMENSE,GUAYAS,EL EMPALME,-1.03841743921,-79.6347022281,5836.520000000001,3056,0.0
09H03798,ESCUELA DE EDUCACION BASICA CASPICARA,GUAYAS,EL EMPALME,-1.04651099659,-79.6425655284,8754.780000000002,4584,0.0
09H03800,UNIDAD EDUCATIVA GUAYAS Y QUIL,GUAYAS,EL EMPALME,-1.0924715918,-79.6465319906,5836.520000000001,3056,5748.0
09H03822,UNIDAD EDUCATIVA CORONEL PEDRO VELEZ MORAN,GUAYAS,EL EMPALME,-1.00836204587,-79.7577877865,5836.520000000001,3056,5748.0
09H03832,ESCUELA DE EDUCACION BASICA PEDRO J MENENDEZ NAVARRO,GUAYAS,EL EMPALME,-1.04347051643,-79.6369457519,8754.780000000002,4584,5748.0
09H03844,ESCUELA DE EDUCACION BASICA VICENTE ROCAFUERTE,GUAYAS,EL EMPALME,-1.04571600366,-79.7665488523,5836.520000000001,3056,5748.0
09H03858,ESCUELA DE EDUCACION BASICA JUAN MONTALVO,GUAYAS,EL EMPALME,-1.04081206386,-79.6418706831,8754.780000000002,4584,0.0
09H03860,ESCUELA DE EDUCACION BASICA SEGUNDO AUHING MEDINA ,GUAYAS,EL EMPALME,-1.05250395171,-79.6294356576,8754.780000000002,4584,5748.0
09H03866,ESCUELA DE EDUCACION BASICA RUMIÑAHUI,GUAYAS,EL EMPALME,-0.985405495201,-79.5720185665,5836.520000000001,3056,0.0
09H03871,ESCUELA DE EDUCACION BASICA CIUDAD DE GUAYAQUIL,GUAYAS,EL EMPALME,-0.585876530449,-79.511077174,5836.520000000001,3056,5748.0
09H03875,ESCUELA DE EDUCACION BASICA  ESTADOS UNIDOS DE NORTEAMERICA,GUAYAS,EL EMPALME,-0.981309985632,-79.5722355039,2918.2600000000007,1528,5748.0
09H03921,ESCUELA DE EDUCACION BASICA DOCE DE OCTUBRE,GUAYAS,EL EMPALME,-0.934149365315,-79.7270366954,5836.520000000001,3056,0.0
09H03934,ESCUELA DE EDUCACION BASICA ALBERT EINSTEIN,GUAYAS,EL EMPALME,-1.04637690544,-79.5608204194,2918.2600000000007,1528,0.0
09H03969,ESCUELA DE EDUCACION BASICA PROVINCIAS UNIDAS,GUAYAS,EL EMPALME,-1.05134204631,-79.792150486,5836.520000000001,3056,5748.0
09H03972,ESCUELA DE EDUCACION BASICA DAULE PERIPA,GUAYAS,EL EMPALME,-0.932610807219,-79.7503660239,5836.520000000001,3056,0.0
09H04020,ESCUELA DE EDUCACIÓN BASICA ALEJO LASCANO,GUAYAS,EL TRIUNFO,-2.33121213074,-79.4037920831,17509.560000000005,9168,0.0
09H04055,ESCUELA DE EDUCACIÓN BÁSICA GENERAL ANTONIO JOSÉ DE SUCRE,GUAYAS,EL TRIUNFO,-2.32555316214,-79.3979186059,2918.2600000000007,1528,5748.0
09H04060,ESCUELA DE EDUCACIÓN BÁSICA  JUAN MONTALVO,GUAYAS,EL TRIUNFO,-2.33193948277,-79.407180739,11673.040000000003,6112,5748.0
09H04093,ESCUELA DE EDUCACION BASICA DR OSVALDO HURTADO LARREA,GUAYAS,MILAGRO,-2.15211687105,-79.5819056692,8754.780000000002,4584,0.0
09H04094,UNIDAD EDUCATIVA ARQUEOLOGO JULIO VITERI GAMBOA,GUAYAS,MILAGRO,-2.11985903602,-79.5956541806,8754.780000000002,4584,5748.0
09H04096,ESCUELA DE EDUCACION BASICA LEON DE FEBRES CORDERO,GUAYAS,MILAGRO,-2.1619980969,-79.6064133075,5836.520000000001,3056,0.0
09H04099,UNIDAD EDUCATIVA TENIENTE HUGO ORTIZ,GUAYAS,MILAGRO,-2.18435847647,-79.6187189046,8754.780000000002,4584,0.0
09H04100,UNIDAD EDUCATIVA DR MODESTO CHAVEZ FRANCO,GUAYAS,MILAGRO,-2.13174564746,-79.5980438254,17509.560000000005,9168,5748.0
09H04116,UNIDAD EDUCATIVA PAULINO MILAN HERRERA,GUAYAS,MILAGRO,-2.12501523155,-79.5769320507,5836.520000000001,3056,0.0
09H04138,ESCUELA DE EDUCACION BASICA 17 DE SEPTIEMBRE,GUAYAS,MILAGRO,-2.12378461636,-79.5959652948,8754.780000000002,4584,5748.0
09H04150,ESCUELA DE EDUCACION BASICA VEINTICUATRO  DE MAYO,GUAYAS,MILAGRO,-2.13657380844,-79.606193627,17509.560000000005,9168,0.0
09H04175,ESCUELA DE EDUCACION BASICA ALFONSO ARAUZ,GUAYAS,MILAGRO,-2.20253616523,-79.5785230272,2918.2600000000007,1528,0.0
09H04185,ESCUELA DE EDUCACION BASICA CARLOS MORENO ARIAS,GUAYAS,MILAGRO,-2.13313124854,-79.5901581484,17509.560000000005,9168,5748.0
09H04192,ESCUELA DE EDUCACION BASICA ROBERTO ESPINDOLA MALDONADO,GUAYAS,MILAGRO,-2.1202718858,-79.5921566422,11673.040000000003,6112,0.0
09H04193,UNIDAD EDUCATIVA ELOY VELASQUEZ CEVALLOS,GUAYAS,MILAGRO,-2.1293825628,-79.5855046489,14591.300000000003,7640,5748.0
09H04199,ESCUELA DE EDUCACION BASICA EUGENIO ESPEJO,GUAYAS,MILAGRO,-2.13226585387,-79.5932785376,17509.560000000005,9168,5748.0
09H04208,ESCUELA DE EDUCACION BASICA MIGUEL VALVERDE,GUAYAS,MILAGRO,-2.11903051884,-79.589667499,8754.780000000002,4584,0.0
09H04210,ESCUELA DE EDUCACION BASICA DR ALFREDO PEREZ GUERRERO,GUAYAS,MILAGRO,-2.13563642276,-79.5998473423,17509.560000000005,9168,0.0
09H04225,UNIDAD EDUCATIVA OTTO AROSEMENA GOMEZ,GUAYAS,MILAGRO,-2.13843119394,-79.5803000394,11673.040000000003,6112,5748.0
09H04229,ESCUELA DE EDUCACION BASICA HECTOR LARA ZAMBRANO,GUAYAS,MILAGRO,-2.12731361207,-79.587915897,5836.520000000001,3056,5748.0
09H04230,UNIDAD EDUCATIVA SIMÓN BOLIVAR,GUAYAS,MILAGRO,-2.12375579782,-79.5941223362,11673.040000000003,6112,0.0
09H04242,ESCUELA DE EDUCACION BASICA MIGUEL ANDRADE MANRIQUE,GUAYAS,MILAGRO,-2.05330994888,-79.535626382,2918.2600000000007,1528,5748.0
09H04250,UNIDAD EDUCATIVA MARISCAL SUCRE,GUAYAS,MILAGRO,-2.10920704324,-79.501782209,11673.040000000003,6112,5748.0
09H04265,ESCUELA DE EDUCACION BASICA CARLOS BENJAMIN ROSALES,GUAYAS,MILAGRO,-2.14849321248,-79.5188701719,2918.2600000000007,1528,0.0
09H04266,ESCUELA DE EDUCACION BASICA JUDITH ACUÑA DE ROBLES,GUAYAS,MILAGRO,-2.18374631056,-79.5178649813,14591.300000000003,7640,0.0
09H04279,ESCUELA DE EDUCACIÓN BASICA CUCALON LASSO,GUAYAS,NARANJAL,-2.67749616707,-79.6140352278,14591.300000000003,7640,5748.0
09H04281,ESCUELA DE EDUCACIÓN BASICA CARMEN MORA DE ENCALADA,GUAYAS,NARANJAL,-2.67427489198,-79.6127617209,11673.040000000003,6112,5748.0
09H04284,ESCUELA DE EDUCACIÓN BASICA NUEVE DE OCTUBRE,GUAYAS,NARANJAL,-2.80209082789,-79.706953871,8754.780000000002,4584,0.0
09H04296,ESCUELA DE EDUCACION BASICA GABRIELA MISTRAL,GUAYAS,NARANJAL,-2.67849140225,-79.6223174802,8754.780000000002,4584,5748.0
09H04297,ESCUELA DE EDUCACIÓN BASICA ABDON CALDERÓN,GUAYAS,NARANJAL,-2.67380676596,-79.6226824659,14591.300000000003,7640,5748.0
09H04301,ESCUELA DE EDUCACIÓN BASICA MARIANO UNDA,GUAYAS,NARANJAL,-2.67481862135,-79.6216830168,14591.300000000003,7640,5748.0
09H04326,ESCUELA DE EDUCACIÓN BASICA 24 DE JULIO,GUAYAS,NARANJAL,-2.56056536702,-79.5535425355,5836.520000000001,3056,5748.0
09H04346,ESCUELA DE EDUCACIÓN BÁSICA CARLOS JULIO AROSEMENA TOLA,GUAYAS,NARANJAL,-2.59859739321,-79.6023683798,8754.780000000002,4584,0.0
09H04350,UNIDAD EDUCATIVA NARANJAL,GUAYAS,NARANJAL,-2.384802243,-79.6265840827,5836.520000000001,3056,5748.0
09H04360,ESCUELA DE EDUCACIÓN BÁSICA ARTURO SERRANO ARMIJOS,GUAYAS,NARANJAL,-2.31104337239,-79.7324154911,5836.520000000001,3056,5748.0
09H04395,UNIDAD EDUCATIVA ISMAEL PEREZ PAZMIÑO,GUAYAS,NARANJITO,-2.17067314415,-79.4595325459,8754.780000000002,4584,0.0
09H04422,ESCUELA DE EDUCACION BASICA CARLOS MATAMOROS JARA,GUAYAS,NARANJITO,-2.16954705266,-79.4638308566,8754.780000000002,4584,0.0
09H04424,ESCUELA DE EDUCACION BASICA DRA LUISA MARTIN GONZALEZ,GUAYAS,NARANJITO,-2.17237674803,-79.4628031481,11673.040000000003,6112,0.0
09H04448,ESCUELA DE EDUCACION BASICA ROSA BORJA DE ICAZA,GUAYAS,PALESTINA,-1.62941078844,-79.9810058552,8754.780000000002,4584,0.0
09H04499,ESCUELA DE EDUCACION BASICA DIECINUEVE DE JULIO,GUAYAS,PEDRO CARBO,-1.81066105565,-80.2364354781,8754.780000000002,4584,5748.0
09H04523,ESCUELA DE EDUCACION BASICA RIO PEDRO CARBO,GUAYAS,PEDRO CARBO,-1.81941940123,-80.2397672613,11673.040000000003,6112,0.0
09H04571,ESCUELA DE EDUCACION BASICA ELENA RODRIGUEZ SOTOMAYOR,GUAYAS,PEDRO CARBO,-1.71242332885,-80.2525764747,5836.520000000001,3056,0.0
09H04579,ESCUELA DE EDUCACION BASICA JUAN MODESTO CARBO NOBOA,GUAYAS,PEDRO CARBO,-1.81703730612,-80.2329804789,5836.520000000001,3056,0.0
09H04582,UNIDAD EDUCATIVA DR CARLOS MONTEVERDE ROMERO,GUAYAS,PEDRO CARBO,-1.81778019301,-80.2355154681,11673.040000000003,6112,5748.0
09H04585,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL NELSON MATEUS MACIAS,GUAYAS,GUAYAQUIL,-2.24610924955,-79.8836007831,8754.780000000002,4584,0.0
09H04597,CENTRO DE EDUCACION INICIAL VALLE DE LA VIRGEN,GUAYAS,PEDRO CARBO,-1.74501199791,-80.1952161366,8754.780000000002,4584,0.0
09H04676,ESCUELA DE EDUCACIÓN BÁSICA FISCAL 26 DE JUNIO,GUAYAS,SAMBORONDON,-2.0778304704,-79.8530681529,5836.520000000001,3056,5748.0
09H04690,ESCUELA DE EDUCACIÓN BÁSICA FISCAL ELOY ALFARO,GUAYAS,SAMBORONDON,-1.9835635576,-79.758926967,5836.520000000001,3056,5748.0
09H04704,UNIDAD EDUCATIVA FISCAL OSWALDO GUAYASAMÍN,GUAYAS,SAMBORONDON,-1.99043115677,-79.7620863281,5836.520000000001,3056,5748.0
09H04712,ESCUELA DE EDUCACIÓN BÁSICA FISCAL 27 DE AGOSTO,GUAYAS,SAMBORONDON,-1.98488893584,-79.8131944139,5836.520000000001,3056,5748.0
09H04723,CENTRO DE EDUCACIÓN INICIAL FISCAL GABRIELA MISTRAL,GUAYAS,SAMBORONDON,-1.98030455427,-79.754049017,11673.040000000003,6112,0.0
09H04772,ESCUELA DE EDUCACION BASICA MARIETA DE VEINTIMILLA,GUAYAS,SANTA LUCIA,-1.77042191033,-80.007208569,5836.520000000001,3056,5748.0
09H04773,UNIDAD EDUCATIVA ENRIQUE LOPEZ LASCANO,GUAYAS,SANTA LUCIA,-1.73024551386,-79.9832638814,11673.040000000003,6112,0.0
09H04780,ESCUELA DE EDUCACION BASICA MARIA PIEDAD CASTILLO DE LEVI,GUAYAS,SANTA LUCIA,-1.74659533728,-80.0076436691,5836.520000000001,3056,5748.0
09H04782,ESCUELA DE EDUCACIÓN BÁSICA UBALDO URQUIZO VILLENA,GUAYAS,SANTA LUCIA,-1.71075088425,-79.98152129,5836.520000000001,3056,0.0
09H04794,ESCUELA DE EDUCACION BASICA NICOLAS SEGOVIA,GUAYAS,SANTA LUCIA,-1.72969185247,-79.8993582959,5836.520000000001,3056,0.0
09H04795,ESCUELA DE EDUCACION BASICA SIXTO LIBORIO MACIAS,GUAYAS,SANTA LUCIA,-1.70643733838,-80.0185955671,5836.520000000001,3056,0.0
09H04802,ESCUELA DE EDUCACION BASICA CARCHI MACARA,GUAYAS,SANTA LUCIA,-1.7526312865,-80.0292694737,5836.520000000001,3056,5748.0
09H04825,ESCUELA DE EDUCACIÓN BÁSICA RAFAEL MORAN VALVERDE,GUAYAS,SALITRE,-1.8296366979,-79.8095765964,8754.780000000002,4584,0.0
09H04841,ESCUELA DE EDUCACION BASICA FRANCISCO IÑIGUEZ CASTRO,GUAYAS,SALITRE,-1.82986078409,-79.8138365959,11673.040000000003,6112,5748.0
09H04860,UNIDAD EDUCATIVA 27 DE NOVIEMBRE,GUAYAS,SALITRE,-1.83554465366,-79.831316384,5836.520000000001,3056,5748.0
09H04873,UNIDAD EDUCATIVA ZENON VELEZ VITERI,GUAYAS,SALITRE,-1.81295860282,-79.7566188873,5836.520000000001,3056,5748.0
09H04874,ESCUELA DE EDUCACION BASICA 9 DE OCTUBRE,GUAYAS,SALITRE,-1.76393299402,-79.790748714,11673.040000000003,6112,5748.0
09H04904,ESCUELA DE EDUCACIÓN BÁSICA JOSÉ MEJÍA LEQUERICA,GUAYAS,SALITRE,-1.84618801304,-79.7413490996,5836.520000000001,3056,0.0
09H04924,ESCUELA DE EDUCACION BASICA OTTO AROSEMENA GOMEZ,GUAYAS,SALITRE,-1.71650999685,-79.8646890433,5836.520000000001,3056,5748.0
09H04968,ESCUELA DE EDUCACION BASICA LICENCIADA MARY FRECIA RODRIGUEZ ALVARADO,GUAYAS,SAN JACINTO DE YAGUACHI,-2.09784750041,-79.6921028508,8754.780000000002,4584,0.0
09H04987,ESCUELA DE EDUCACION BASICA AGUSTIN ALBERTO FREIRE ICAZA,GUAYAS,SIMON BOLIVAR,-2.06415304904,-79.4309711263,11673.040000000003,6112,0.0
09H04995,ESCUELA DE EDUCACION BASICA RAFAEL  ENRIQUE SOTO MAGALLANES,GUAYAS,SIMON BOLIVAR,-2.06422083651,-79.3466455025,5836.520000000001,3056,5748.0
09H05008,ESCUELA DE EDUCACION BASICA GENERAL PEDRO J MONTERO,GUAYAS,SAN JACINTO DE YAGUACHI,-2.25538397818,-79.6268977624,5836.520000000001,3056,0.0
09H05019,ESCUELA DE EDUCACION BASICA CARLOS ALBERTO FLORES,GUAYAS,SAN JACINTO DE YAGUACHI,-2.14468704324,-79.6879278076,5836.520000000001,3056,5748.0
09H05023,UNIDAD EDUCATIVA 19 DE AGOSTO,GUAYAS,SAN JACINTO DE YAGUACHI,-2.16822247079,-79.6480069038,5836.520000000001,3056,0.0
