ZONA;DISTRITO;PROVINCIA;CANTON;PARROQUIA;TIPO_EDUCACION;AMIE;LONGITUD;LATITUD;INSTITUCION;SOSTENIMIENTO;JURISDICCIÓN;RÉGIMEN;ZONA INEC;NIVEL DE EDUCACIÓN;Nro, de niños y niños de 3 y 4 años (AMIE 23-24);AUX_AÑO DE DOTACIÓN;AUX_T. IE;MD_AÑO DE DOTACIÓN;MD_PARALELOS;MD_MONTO USD$;M_AÑO DE DOTACIÓN;M_TIPO DE AMBIENTE;M_MONTO USD$;JE_AÑO DE DOTACIÓN;JE_CANTIDAD;JE_MONTO USD$;Aux_IE_Material
8;906;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;901802;-7993466402;-2125375009;ESCUELA DE EDUCACION BASICA FISCAL MARIA BARQUET DE ISAIAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;908;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;901803;-7996863687;-212428929;UNIDAD EDUCATIVA  FISCAL ADALBERTO ORTIZ QUIÃ‘ONEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;102;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
8;907;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;901868;-7992727777;-2081888847;UNIDAD EDUCATIVA FISCAL LUIS ALFREDO NOBOA ICAZA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;161;2026;1;2026;6;17509.56;2026;6;9168.00;;;-;ML_Mo
8;906;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;901882;-7992656899;-2114221037;UNIDAD EDUCATIVA FISCAL FUERTE MILITAR HUANCAVILCA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;74;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
8;906;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;901913;-7993623501;-2152747969;UNIDAD EDUCATIVA FISCAL CLARA BRUNO DE PIANA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;903;GUAYAS;GUAYAQUIL;URDANETA;Ordinario;901924;-7990399965;-2194916213;ESCUELA DE EDUCACION BASICA FISCAL ROSA BORJA DE IZQUIERDO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;903;GUAYAS;GUAYAQUIL;URDANETA;Ordinario;901927;-7990447441;-2191079453;ESCUELA DE EDUCACIÃ“N BASICA  FISCAL DR. RAUL CLEMENTE HUERTA RENDON;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;76;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
8;908;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;901948;-7995444116;-2093170069;ESCUELA DE EDUCACION BASICA FISCAL ESTADOS UNIDOS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902005;-7989651708;-2218212869;ESCUELA DE EDUCACION BASICA COMPLETA FISCAL ANA VILLAMIL ICAZA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;46;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902013;-7988274576;-2266234078;ESCUELA DE EDUCACION BASICA FISCAL CARLOS URGILES GONZALEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;80;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902018;-7991851163;-2226769113;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL ISABEL HERRERÃA HERRERÃA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;106;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
8;903;GUAYAS;GUAYAQUIL;GARCIA MORENO;Ordinario;902032;-7989933402;-2220522848;UNIDAD EDUCATIVA FISCAL JOSE ALFREDO LLERENA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;75;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902036;-7992468879;-2249849374;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL SARGENTO GABRIEL SOLIS MOREIRA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902056;-7991721659;-2242029183;ESCUELA DE EDUCACION BASICA FISCAL HEROES DEL CENEPA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902067;-7989180504;-2214100418;ESCUELA DE EDUCACION BASICA FISCAL ANTONIO JOSE DE SUCRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;44;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902076;-7992687617;-2242241037;ESCUELA DE EDUCACION BASICA FISCAL ECUADOR ANTARTICO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;120;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902083;-7987848164;-2272681242;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL RIO PUTUMAYO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902086;-7991022529;-2226968852;CENTRO DE EDUCACION INICIAL FISCAL FRANCISCO GRANIZO RIBADENEIRA;FISCAL;Intercultural;COSTA;Urbana;Inicial;209;2026;1;2026;8;23346.08;2026;8;12224.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902134;-7994937865;-2048142306;UNIDAD EDUCATIVA FISCAL ALEJO LASCANO BAHAMONDE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;25;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902183;-7987606054;-2271274414;ESCUELA DE EDUCACION BASICA FISCAL LUIS VARGAS TORRES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902207;-7991449632;-2243156131;ESCUELA DE EDUCACION BASICA FISCAL PROVINCIA DE EL ORO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;85;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902254;-7990270029;-2234961277;ESCUELA DE EDUCACION BASICA FISCAL JOSE SALCEDO DELGADO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;106;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902295;-7989182255;-2271475797;ESCUELA DE EDUCACION BASICA FISCAL BLANCA GOETTA DE ORDOÃ‘EZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;78;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902325;-7988794024;-2285169523;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL DR CARLOS ORTIZ MACÃAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;55;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902352;-7988895556;-2239658689;ESCUELA DE EDUCACION BASICA FISCAL MERCEDES GONZALEZ DE MOSCOSO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;25;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902360;-7989275723;-2240516019;ESCUELA DE EDUCACION BASICA COMPLETA FISCAL JOSE HERBOSO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;105;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902363;-7988857548;-2219520112;ESCUELA DE EDUCACION BASICA FISCAL FRANCISCO FALQUEZ AMPUERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;38;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902364;-7988587129;-2251846083;ESCUELA DE EDUCACION BASICA FISCAL CLARA WITHER FERRETTI;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;201;2026;1;2026;8;23346.08;2026;8;12224.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902378;-7987375532;-2256270603;"UNIDAD EDUCATIVA FISCAL ""DRA. MARIA LUISA MARISCAL DE GUEVARA""";FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;55;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902401;-7987710215;-2267114332;ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE MACHALA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902423;-7989440756;-2263710524;ESCUELA DE EDUCACION BASICA FISCAL FLORA SALAZAR DE LOOR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902443;-7991927536;-2232121663;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL DRA BERTHA VALVERDE DE DUARTE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902449;-7987578776;-2278190331;ESCUELA DE EDUCACION BASICA FISCAL ALFREDO BARANDEARAN SAMANIEGO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902451;-7988502737;-2282316579;UNIDAD EDUCATIVA FISCAL CIUDAD DE RIOBAMBA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;108;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902453;-799204632;-2238384332;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL LUIS FELIPE HERNANDEZ TELLO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;49;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;908;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902463;-7998183965;-2115056139;UNIDAD EDUCATIVA FISCAL MIGUEL DONOSO PAREJA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;217;2026;1;2026;8;23346.08;2026;8;12224.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902480;-7988237419;-2255216709;ESCUELA DE EDUCACION BASICA FISCAL HEROES DE PAQUISHA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;188;2026;1;2026;8;23346.08;2026;8;12224.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902488;-7990055788;-2252667414;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL CIUDAD DE CUENCA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902503;-7987801932;-2259881054;ESCUELA DE EDUCACION BASICA FISCAL GUILLERMO SOTO ZATIZABAL;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;103;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902510;-798972479;-2219580915;ESCUELA DE EDUCACION BASICA FISCAL DR  MODESTO  CHAVEZ  FRANCO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;38;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902526;-7989751124;-2257053971;UNIDAD EDUCATIVA FISCAL JAIME ROLDOS AGUILERA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;120;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902617;-7992042892;-2235959553;UNIDAD EDUCATIVA FISCAL LUIS PAUTA RODRÃGUEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;121;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902636;-8008129557;-22172546;ESCUELA DE EDUCACION BASICA LIBERTADOR BOLIVAR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;100;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902639;-800252178;-2192033216;UNIDAD EDUCATIVA FISCAL PUERTO HONDO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902649;-8005343752;-2190770971;ESCUELA DE EDUCACION BASICA FISCAL NUEVA ESPERANZA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;49;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902660;-8007040384;-2206758944;UNIDAD EDUCATIVA LUIS ENRIQUE MORALES ALFARO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902713;-7998250518;-2040044417;ESCUELA DE EDUCACION BASICA FISCAL EFREN AVILES PINO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;15;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902719;-7993146635;-2069716853;UNIDAD EDUCATIVA FISCAL ALFREDO PORTALUPPI VELÃSQUEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;56;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902759;-7994246887;-2045102286;UNIDAD EDUCATIVA FISCAL VICENTE DE PIEDRAHITA CARBO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;56;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902764;-7995115623;-2024805631;UNIDAD EDUCATIVA FISCAL MODESTO WOLF PASAGUAY;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;26;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902770;-7991324381;-2092797803;CENTRO DE EDUCACION INICIAL CESAR ANDRADE CORDERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;151;2026;1;2026;6;17509.56;2026;6;9168.00;2026;1;5748.00;ML_Mo_JE
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902775;-7993313306;-2073134422;UNIDAD EDUCATIVA FISCAL CARLOS JULIO AROSEMENA TOLA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;56;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902782;-799340259;-2070672085;ESCUELA DE EDUCACION BASICA FISCAL ISIDRO AYORA CUEVA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;100;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902815;-8000446372;-2579254018;UNIDAD EDUCATIVA  FISCAL 24 DE SEPTIEMBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;36;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902816;-801371838;-2825653496;UNIDAD EDUCATIVA FISCAL â€œJUAN LEÃ“N MERAâ€;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;39;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902826;-7990809213;-2739809645;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL NICOLAS AUGUSTO GONZALEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;49;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902827;-7991157559;-2736308525;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL CACIQUE TUMBALA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;53;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902830;-8013945698;-294773839;UNIDAD EDUCATIVA FISCAL AMÃ‰RICA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;32;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;905;GUAYAS;GUAYAQUIL;TENGUEL;Ordinario;902842;-7978733664;-2992155628;UNIDAD EDUCATIVA TENGUEL SARAGURO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;157;2026;1;2026;8;23346.08;2026;8;12224.00;;;-;ML_Mo
8;905;GUAYAS;GUAYAQUIL;TENGUEL;Ordinario;902844;-7978918262;-299618462;MARIA MONTESSORI;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;911;GUAYAS;ALFREDO BAQUERIZO MORENO;ALFREDO BAQUERIZO MORENO (JUJAN);Ordinario;902852;-7955388681;-1894264359;UNIDAD EDUCATIVA TEODORO WOLF;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;55;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;911;GUAYAS;ALFREDO BAQUERIZO MORENO;ALFREDO BAQUERIZO MORENO (JUJAN);Ordinario;902876;-7959115262;-1951329637;UNIDAD EDUCATIVA CINCO DE JUNIO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;32;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;912;GUAYAS;BALAO;BALAO;Ordinario;902891;-7981157144;-2905226343;UNIDAD EDUCATIVA SABINO EIPACIO ROSALES PANCHANA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;134;2026;1;2026;5;14591.30;2026;5;7640.00;;;-;ML_Mo
5;912;GUAYAS;BALAO;BALAO;Ordinario;902892;-7970830488;-2905275239;ESCUELA DE EDUCACIÃ“N BASICA DOCE DE OCTUBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;105;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;BALAO;BALAO;Ordinario;902910;-7976749331;-2918683042;ESCUELA DE EDUCACION BASICA JOAQUIN GALLEGOS LARA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;62;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;902950;-7989777402;-1368736736;ESCUELA DE EDUCACION BASICA CLEMENTINA TRIVIÃ‘O DE UNDA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;902967;-7990593269;-1373371845;ESCUELA DE EDUCACION BASICA DIECINUEVE DE MAYO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;57;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903017;-79908668;-136659794;ESPERANZA CAPUTI OLVERA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;65;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903030;-7990264093;-135856269;ESCUELA DE EDUCACIÃ“N BÃSICA SINALOA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;74;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903053;-7990359991;-1364533222;ESCUELA DE EDUCACION BASICA PABLO NIVELA CARRIEL;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;95;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903070;-7990212531;-1365925566;ESCUELA DE EDUCACION BASICA VICTOR MANUEL RENDON;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;70;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903076;-7975727086;-1188371067;ESCUELA DE EDUCACION BASICA ELOY ALFARO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903098;-8004204038;-1553391431;ESCUELA DE EDUCACION BASICA RUMIÃ‘AHUI;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;16;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903099;-7996479127;-1591003229;ESCUELA DE EDUCACION BASICA UNION Y PROGRESO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;42;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903124;-8001279428;-1546448729;ESCUELA DE EDUCACION BASICA EUGENIO ESPEJO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;43;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903159;-8001117582;-1547524432;ESCUELA DE EDUCACION BASICA MARIETA ESCOBAR GAVILANEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;68;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;COLIMES;SAN JACINTO;Ordinario;903174;-799978104;-1620898081;UNIDAD EDUCATIVA SAN JACINTO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;52;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;LA AURORA (SATELITE);Ordinario;903198;-7988207126;-2054107034;ESCUELA DE EDUCACION BASICA MARINA GALLARDO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;75;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
1;803;ESMERALDAS;ATACAMES;ATACAMES;Ordinario;801275;-7985556492;0.867317777;UNIDAD EDUCATIVA  ATACAMES;FISCAL;Intercultural;COSTA;Urbana;Inicial, EducaciÃ³n BÃ¡sica y Bachillerato;;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;DAULE;Ordinario;903247;-7998486906;-1867443988;ESCUELA DE EDUCACION BASICA ELOY ALFARO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;103;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903252;-7997828594;-1855997249;ESCUELA DE EDUCACIÃ“N BÃSICA ETELVINA CARBO PLAZA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;80;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903253;-7997985126;-1854143773;ESCUELA DE EDUCACION BASICA DR JOSE MARIA CARBO AGUIRRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;24;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;DAULE;Ordinario;903256;-7999917728;-1842585251;ESCUELA DE EDUCACIÃ“N BÃSICA LUIS MIGUEL VELASCO NAVARRO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;48;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903280;-799826021;-1854317236;ESCUELA DE EDUCACIÃ“N BÃSICA 26 DE NOVIEMBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;30;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903317;-7993429758;-1886789644;ESCUELA DE EDUCACIÃ“N BÃSICA JOSE JOAQUIN DE OLMEDO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;47;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
